OrderID,Branch,City,Customer type,Gender,Product line,Unitprice,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Tax
686,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.678,3/5/2024,13:30,Credit card,246.36,4.761904762,12.318,8.3,12.318
699,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,3/5/2024,20:24,Ewallet,202.56,4.761904762,10.128,8.7,10.128
735,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,3/5/2024,18:02,Credit card,457.17,4.761904762,22.8585,4.2,22.8585
684,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,3/6/2024,10:36,Ewallet,79.74,4.761904762,3.987,7.3,3.987
674,A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,3/7/2024,13:12,Cash,139.95,4.761904762,6.9975,5,6.9975
647,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,3/8/2024,16:43,Ewallet,487.8,4.761904762,24.39,5.3,24.39
650,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,3/8/2024,17:11,Credit card,277.56,4.761904762,13.878,9.5,13.878
664,A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,3/9/2024,18:24,Ewallet,519.4,4.761904762,25.97,6.5,25.97
709,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,3/9/2024,13:53,Credit card,206.84,4.761904762,10.342,9.8,10.342
730,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,3/10/2024,12:39,Credit card,819.5,4.761904762,40.975,6,40.975
627,A,Yangon,Member,Female,Health and beauty,68.93,7,24.1255,506.6355,3/11/2024,11:03,Credit card,482.51,4.761904762,24.1255,4.6,24.1255
666,A,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,3/11/2024,12:01,Credit card,119.54,4.761904762,5.977,5.8,5.977
675,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,3/11/2024,18:58,Credit card,207.69,4.761904762,10.3845,8.1,10.3845
642,B,Mandalay,Member,Male,Health and beauty,64.36,9,28.962,608.202,3/12/2024,12:09,Credit card,579.24,4.761904762,28.962,8.6,28.962
659,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,3/12/2024,19:58,Credit card,166,4.761904762,8.3,8.2,8.3
670,A,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.214,3/12/2024,14:21,Cash,190.68,4.761904762,9.534,9.1,9.534
673,B,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,3/12/2024,16:46,Credit card,39.01,4.761904762,1.9505,4.7,1.9505
636,A,Yangon,Member,Male,Health and beauty,15.87,10,7.935,166.635,3/13/2024,16:40,Cash,158.7,4.761904762,7.935,5.8,7.935
672,B,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.155,3/13/2024,11:46,Ewallet,181.1,4.761904762,9.055,5.9,9.055
713,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2024,14:41,Cash,825.8,4.761904762,41.29,5,41.29
629,A,Yangon,Normal,Male,Health and beauty,24.89,9,11.2005,235.2105,3/15/2024,15:36,Cash,224.01,4.761904762,11.2005,7.4,11.2005
630,A,Yangon,Normal,Male,Health and beauty,96.58,2,9.658,202.818,3/15/2024,10:12,Credit card,193.16,4.761904762,9.658,5.1,9.658
741,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,3/15/2024,10:50,Credit card,92.78,4.761904762,4.639,9.8,4.639
743,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2024,14:38,Ewallet,86,4.761904762,4.3,6.2,4.3
632,C,Naypyitaw,Member,Male,Health and beauty,15.37,2,1.537,32.277,3/16/2024,19:47,Cash,30.74,4.761904762,1.537,7.2,1.537
645,B,Mandalay,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,3/19/2024,18:19,Cash,212.45,4.761904762,10.6225,8,10.6225
651,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,3/19/2024,12:46,Credit card,264.56,4.761904762,13.228,5.6,13.228
631,C,Naypyitaw,Normal,Female,Health and beauty,54.92,8,21.968,461.328,3/23/2024,13:24,Ewallet,439.36,4.761904762,21.968,7.6,21.968
760,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2024,14:08,Credit card,414.4,4.761904762,20.72,6.6,20.72
768,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,3/25/2024,18:02,Cash,47.4,4.761904762,2.37,9.5,2.37
658,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,3/26/2024,18:03,Cash,87.4,4.761904762,4.37,4.9,4.37
706,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,3/26/2024,13:54,Cash,257.08,4.761904762,12.854,7.7,12.854
732,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,3/26/2024,11:07,Ewallet,53.45,4.761904762,2.6725,7.6,2.6725
757,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,3/26/2024,20:21,Credit card,138.65,4.761904762,6.9325,4.2,6.9325
652,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,3/27/2024,13:48,Credit card,259.68,4.761904762,12.984,4.9,12.984
766,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,3/28/2024,20:14,Cash,70.56,4.761904762,3.528,4.2,3.528
626,A,Yangon,Normal,Female,Health and beauty,71.38,10,35.69,749.49,3/29/2024,19:21,Cash,713.8,4.761904762,35.69,5.7,35.69
644,B,Mandalay,Normal,Male,Health and beauty,87.87,10,43.935,922.635,3/29/2024,10:25,Ewallet,878.7,4.761904762,43.935,5.1,43.935
700,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,3/29/2024,14:28,Cash,306.45,4.761904762,15.3225,7,15.3225
701,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,3/29/2024,16:48,Ewallet,274.3,4.761904762,13.715,9.8,13.715
725,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,3/29/2024,14:06,Cash,502.39,4.761904762,25.1195,8.9,25.1195
653,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,3/30/2024,14:43,Ewallet,874.98,4.761904762,43.749,6,43.749
697,B,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,3/30/2024,17:58,Cash,580.56,4.761904762,29.028,4.6,29.028
716,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,3/30/2024,14:58,Cash,421.26,4.761904762,21.063,7.4,21.063
815,A,Yangon,Member,Male,Home and lifestyle,47.59,8,19.036,399.756,1/1/2024,14:47,Cash,380.72,4.761904762,19.036,5.7,19.036
1104,A,Yangon,Member,Male,Home and lifestyle,47.59,8,19.036,399.756,1/1/2024,14:47,Cash,380.72,4.761904762,19.036,5.7,19.036
840,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,1/3/2024,16:47,Credit card,335.45,4.761904762,16.7725,9.1,16.7725
922,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,1/3/2024,20:24,Ewallet,378.9,4.761904762,18.945,9.8,18.945
1129,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,1/3/2024,16:47,Credit card,335.45,4.761904762,16.7725,9.1,16.7725
1214,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,1/3/2024,20:24,Ewallet,378.9,4.761904762,18.945,9.8,18.945
821,A,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,373.17,1/4/2024,13:34,Ewallet,355.4,4.761904762,17.77,7,17.77
1110,A,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,373.17,1/4/2024,13:34,Ewallet,355.4,4.761904762,17.77,7,17.77
813,A,Yangon,Member,Male,Home and lifestyle,62.65,4,12.53,263.13,1/5/2024,11:25,Cash,250.6,4.761904762,12.53,4.2,12.53
820,A,Yangon,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,1/5/2024,16:05,Credit card,282.96,4.761904762,14.148,4.4,14.148
841,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,1/5/2024,19:50,Credit card,318.42,4.761904762,15.921,9.6,15.921
858,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,1/5/2024,17:29,Ewallet,214.55,4.761904762,10.7275,6.1,10.7275
1102,A,Yangon,Member,Male,Home and lifestyle,62.65,4,12.53,263.13,1/5/2024,11:25,Cash,250.6,4.761904762,12.53,4.2,12.53
1109,A,Yangon,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,1/5/2024,16:05,Credit card,282.96,4.761904762,14.148,4.4,14.148
1130,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,1/5/2024,19:50,Credit card,318.42,4.761904762,15.921,9.6,15.921
1147,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,1/5/2024,17:29,Ewallet,214.55,4.761904762,10.7275,6.1,10.7275
817,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,494.76,1/6/2024,11:23,Cash,471.2,4.761904762,23.56,8.9,23.56
882,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,1/6/2024,19:46,Ewallet,248.76,4.761904762,12.438,4.3,12.438
1106,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,494.76,1/6/2024,11:23,Cash,471.2,4.761904762,23.56,8.9,23.56
822,A,Yangon,Member,Female,Home and lifestyle,21.54,9,9.693,203.553,1/7/2024,11:44,Credit card,193.86,4.761904762,9.693,8.8,9.693
824,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,1/7/2024,17:36,Cash,218.2,4.761904762,10.91,7.1,10.91
1111,A,Yangon,Member,Female,Home and lifestyle,21.54,9,9.693,203.553,1/7/2024,11:44,Credit card,193.86,4.761904762,9.693,8.8,9.693
1113,C,Naypyitaw,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,1/7/2024,17:36,Cash,218.2,4.761904762,10.91,7.1,10.91
847,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,1/8/2024,13:48,Credit card,181.52,4.761904762,9.076,8.7,9.076
879,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,1/8/2024,12:58,Credit card,98.2,4.761904762,4.91,6.4,4.91
887,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,1/8/2024,11:42,Credit card,166.71,4.761904762,8.3355,5.9,8.3355
1136,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,1/8/2024,13:48,Credit card,181.52,4.761904762,9.076,8.7,9.076
926,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,1/9/2024,18:43,Ewallet,65.7,4.761904762,3.285,4.7,3.285
928,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,1/9/2024,12:07,Cash,158,4.761904762,7.9,7.8,7.9
1218,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,1/9/2024,18:43,Ewallet,65.7,4.761904762,3.285,4.7,3.285
1220,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,1/9/2024,12:07,Cash,158,4.761904762,7.9,7.8,7.9
829,A,Yangon,Member,Male,Home and lifestyle,78.38,6,23.514,493.794,1/10/2024,14:16,Ewallet,470.28,4.761904762,23.514,5.8,23.514
1118,A,Yangon,Member,Male,Home and lifestyle,78.38,6,23.514,493.794,1/10/2024,14:16,Ewallet,470.28,4.761904762,23.514,5.8,23.514
896,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,1/11/2024,11:52,Cash,579.12,4.761904762,28.956,4.5,28.956
883,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,1/12/2024,16:18,Ewallet,975,4.761904762,48.75,8,48.75
909,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,1/12/2024,11:42,Cash,357.49,4.761904762,17.8745,7,17.8745
1201,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,1/12/2024,11:42,Cash,357.49,4.761904762,17.8745,7,17.8745
930,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,1/13/2024,12:55,Credit card,243.03,4.761904762,12.1515,9.3,12.1515
850,A,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,1/15/2024,15:42,Credit card,802.89,4.761904762,40.1445,6.5,40.1445
898,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,1/15/2024,17:24,Cash,68.58,4.761904762,3.429,7.7,3.429
900,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/2024,13:48,Credit card,973.7,4.761904762,48.685,4.9,48.685
1139,A,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,1/15/2024,15:42,Credit card,802.89,4.761904762,40.1445,6.5,40.1445
799,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,1/16/2024,13:32,Cash,955.8,4.761904762,47.79,4.8,47.79
880,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2024,17:59,Cash,635.6,4.761904762,31.78,4.3,31.78
1088,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,1/16/2024,13:32,Cash,955.8,4.761904762,47.79,4.8,47.79
781,B,Mandalay,Member,Female,Home and lifestyle,86.72,1,4.336,91.056,1/17/2024,18:45,Ewallet,86.72,4.761904762,4.336,7.9,4.336
833,A,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,135.576,1/17/2024,12:48,Credit card,129.12,4.761904762,6.456,9.4,6.456
874,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2024,15:27,Credit card,662.13,4.761904762,33.1065,4.9,33.1065
1070,B,Mandalay,Member,Female,Home and lifestyle,86.72,1,4.336,91.056,1/17/2024,18:45,Ewallet,86.72,4.761904762,4.336,7.9,4.336
1122,A,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,135.576,1/17/2024,12:48,Credit card,129.12,4.761904762,6.456,9.4,6.456
877,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,1/18/2024,18:43,Ewallet,174.24,4.761904762,8.712,8.7,8.712
790,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,1/19/2024,20:07,Ewallet,522.63,4.761904762,26.1315,4.3,26.1315
831,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.4305,93.0405,1/19/2024,10:21,Cash,88.61,4.761904762,4.4305,7.7,4.4305
924,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2024,19:30,Ewallet,456.8,4.761904762,22.84,5.7,22.84
1079,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,1/19/2024,20:07,Ewallet,522.63,4.761904762,26.1315,4.3,26.1315
1120,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.4305,93.0405,1/19/2024,10:21,Cash,88.61,4.761904762,4.4305,7.7,4.4305
1216,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2024,19:30,Ewallet,456.8,4.761904762,22.84,5.7,22.84
785,A,Yangon,Member,Female,Home and lifestyle,72.35,10,36.175,759.675,1/20/2024,15:55,Cash,723.5,4.761904762,36.175,5.4,36.175
792,B,Mandalay,Normal,Male,Home and lifestyle,53.44,2,5.344,112.224,1/20/2024,20:38,Ewallet,106.88,4.761904762,5.344,4.1,5.344
835,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2024,10:13,Cash,714,4.761904762,35.7,4.7,35.7
868,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,1/20/2024,13:45,Credit card,112.44,4.761904762,5.622,7.7,5.622
1074,A,Yangon,Member,Female,Home and lifestyle,72.35,10,36.175,759.675,1/20/2024,15:55,Cash,723.5,4.761904762,36.175,5.4,36.175
1081,B,Mandalay,Normal,Male,Home and lifestyle,53.44,2,5.344,112.224,1/20/2024,20:38,Ewallet,106.88,4.761904762,5.344,4.1,5.344
1124,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2024,10:13,Cash,714,4.761904762,35.7,4.7,35.7
796,A,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,491.085,1/21/2024,16:37,Ewallet,467.7,4.761904762,23.385,8,23.385
837,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,1/21/2024,17:44,Cash,439.32,4.761904762,21.966,7.2,21.966
1085,A,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,491.085,1/21/2024,16:37,Ewallet,467.7,4.761904762,23.385,8,23.385
1126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,1/21/2024,17:44,Cash,439.32,4.761904762,21.966,7.2,21.966
787,A,Yangon,Normal,Male,Home and lifestyle,74.67,9,33.6015,705.6315,1/22/2024,10:55,Ewallet,672.03,4.761904762,33.6015,9.4,33.6015
859,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,1/22/2024,20:46,Credit card,196.95,4.761904762,9.8475,8.7,9.8475
866,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,1/22/2024,11:00,Ewallet,92.04,4.761904762,4.602,9.1,4.602
1076,A,Yangon,Normal,Male,Home and lifestyle,74.67,9,33.6015,705.6315,1/22/2024,10:55,Ewallet,672.03,4.761904762,33.6015,9.4,33.6015
1148,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,1/22/2024,20:46,Credit card,196.95,4.761904762,9.8475,8.7,9.8475
788,C,Naypyitaw,Member,Female,Home and lifestyle,47.38,4,9.476,198.996,1/23/2024,10:25,Cash,189.52,4.761904762,9.476,7.1,9.476
851,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,1/23/2024,12:10,Ewallet,502.62,4.761904762,25.131,5.4,25.131
1077,C,Naypyitaw,Member,Female,Home and lifestyle,47.38,4,9.476,198.996,1/23/2024,10:25,Cash,189.52,4.761904762,9.476,7.1,9.476
1140,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,1/23/2024,12:10,Ewallet,502.62,4.761904762,25.131,5.4,25.131
895,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2024,15:05,Ewallet,366.4,4.761904762,18.32,8.4,18.32
901,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2024,13:24,Cash,60.87,4.761904762,3.0435,5.5,3.0435
923,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2024,20:59,Ewallet,257.16,4.761904762,12.858,5.1,12.858
1215,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2024,20:59,Ewallet,257.16,4.761904762,12.858,5.1,12.858
830,A,Yangon,Member,Male,Home and lifestyle,60.01,4,12.002,252.042,1/25/2024,15:54,Cash,240.04,4.761904762,12.002,4.5,12.002
875,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,1/25/2024,14:19,Ewallet,159.9,4.761904762,7.995,7.5,7.995
1119,A,Yangon,Member,Male,Home and lifestyle,60.01,4,12.002,252.042,1/25/2024,15:54,Cash,240.04,4.761904762,12.002,4.5,12.002
806,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/2024,20:23,Ewallet,102.2,4.761904762,5.11,5.7,5.11
1095,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/2024,20:23,Ewallet,102.2,4.761904762,5.11,5.7,5.11
823,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,25.263,1/27/2024,15:51,Cash,24.06,4.761904762,1.203,5.1,1.203
856,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2024,19:48,Ewallet,138.8,4.761904762,6.94,9,6.94
871,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,1/27/2024,17:38,Ewallet,169.68,4.761904762,8.484,9.4,8.484
915,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/2024,10:44,Credit card,490.1,4.761904762,24.505,4.2,24.505
1112,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,25.263,1/27/2024,15:51,Cash,24.06,4.761904762,1.203,5.1,1.203
1145,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2024,19:48,Ewallet,138.8,4.761904762,6.94,9,6.94
1207,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/2024,10:44,Credit card,490.1,4.761904762,24.505,4.2,24.505
804,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,1/28/2024,20:50,Credit card,279.24,4.761904762,13.962,5.9,13.962
1093,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,1/28/2024,20:50,Credit card,279.24,4.761904762,13.962,5.9,13.962
881,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,1/29/2024,19:45,Cash,436.85,4.761904762,21.8425,6.6,21.8425
853,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,1/30/2024,20:47,Cash,22.96,4.761904762,1.148,4.3,1.148
893,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,1/30/2024,14:43,Credit card,52.65,4.761904762,2.6325,5.8,2.6325
1142,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,1/30/2024,20:47,Cash,22.96,4.761904762,1.148,4.3,1.148
791,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.3555,763.4655,2/1/2024,20:31,Credit card,727.11,4.761904762,36.3555,9.5,36.3555
1080,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.3555,763.4655,2/1/2024,20:31,Credit card,727.11,4.761904762,36.3555,9.5,36.3555
782,C,Naypyitaw,Member,Male,Home and lifestyle,56.11,2,5.611,117.831,2/2/2024,10:11,Cash,112.22,4.761904762,5.611,6.3,5.611
814,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,2/2/2024,18:42,Credit card,750.96,4.761904762,37.548,8.3,37.548
1071,C,Naypyitaw,Member,Male,Home and lifestyle,56.11,2,5.611,117.831,2/2/2024,10:11,Cash,112.22,4.761904762,5.611,6.3,5.611
1103,B,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,2/2/2024,18:42,Credit card,750.96,4.761904762,37.548,8.3,37.548
828,A,Yangon,Member,Female,Home and lifestyle,94.88,7,33.208,697.368,2/3/2024,14:38,Cash,664.16,4.761904762,33.208,4.2,33.208
878,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2/3/2024,17:24,Cash,727.8,4.761904762,36.39,7.3,36.39
1117,A,Yangon,Member,Female,Home and lifestyle,94.88,7,33.208,697.368,2/3/2024,14:38,Cash,664.16,4.761904762,33.208,4.2,33.208
844,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,2/4/2024,13:38,Ewallet,13.98,4.761904762,0.699,9.8,0.699
854,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2/4/2024,13:21,Ewallet,699.12,4.761904762,34.956,9.8,34.956
1133,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,2/4/2024,13:38,Ewallet,13.98,4.761904762,0.699,9.8,0.699
1143,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2/4/2024,13:21,Ewallet,699.12,4.761904762,34.956,9.8,34.956
818,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,163.233,2/5/2024,10:16,Ewallet,155.46,4.761904762,7.773,8.7,7.773
1107,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,163.233,2/5/2024,10:16,Ewallet,155.46,4.761904762,7.773,8.7,7.773
862,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2/6/2024,13:55,Credit card,224.64,4.761904762,11.232,5.9,11.232
925,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2/6/2024,18:44,Ewallet,179.05,4.761904762,8.9525,7.9,8.9525
1151,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2/6/2024,13:55,Credit card,224.64,4.761904762,11.232,5.9,11.232
1217,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2/6/2024,18:44,Ewallet,179.05,4.761904762,8.9525,7.9,8.9525
834,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2/7/2024,18:48,Cash,198.18,4.761904762,9.909,6.8,9.909
864,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2/7/2024,11:36,Ewallet,116.69,4.761904762,5.8345,7.4,5.8345
916,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2/7/2024,10:09,Cash,744.96,4.761904762,37.248,6.8,37.248
1123,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2/7/2024,18:48,Cash,198.18,4.761904762,9.909,6.8,9.909
1208,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2/7/2024,10:09,Cash,744.96,4.761904762,37.248,6.8,37.248
802,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2/8/2024,10:53,Cash,185.88,4.761904762,9.294,7,9.294
873,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2/8/2024,15:26,Cash,127,4.761904762,6.35,8.6,6.35
919,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2/8/2024,10:58,Cash,98.22,4.761904762,4.911,7,4.911
1091,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2/8/2024,10:53,Cash,185.88,4.761904762,9.294,7,9.294
1211,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2/8/2024,10:58,Cash,98.22,4.761904762,4.911,7,4.911
857,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2/9/2024,17:15,Credit card,95.7,4.761904762,4.785,5.1,4.785
913,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2/9/2024,12:02,Ewallet,183.88,4.761904762,9.194,5.1,9.194
927,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2/9/2024,11:45,Cash,395.46,4.761904762,19.773,5.7,19.773
1146,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2/9/2024,17:15,Credit card,95.7,4.761904762,4.785,5.1,4.785
1205,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2/9/2024,12:02,Ewallet,183.88,4.761904762,9.194,5.1,9.194
1219,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2/9/2024,11:45,Cash,395.46,4.761904762,19.773,5.7,19.773
